folder,image,initial_radius,delta_radius,auto_withborder,auto_noborder
K80_incid,18,15,18,19,13
K80_incid,18,15,20,18,13
K80_incid,18,20,2,24,19
K80_incid,18,20,4,20,16
K80_incid,18,20,6,22,17
K80_incid,18,20,8,17,14
K80_incid,18,20,10,18,13
K80_incid,18,20,12,17,13
K80_incid,18,20,14,17,13
K80_incid,18,20,16,16,13
K80_incid,18,20,18,16,13
K80_incid,18,20,20,15,12
K80_incid,18,25,2,23,19
K80_incid,18,25,4,20,16
K80_incid,18,25,6,20,16
K80_incid,18,25,8,20,16
K80_incid,18,25,10,19,16
K80_incid,18,25,12,19,16
K80_incid,18,25,14,19,16
K80_incid,18,25,16,17,14
K80_incid,18,25,18,14,11
K80_incid,18,25,20,14,11
K80_incid,18,30,2,21,16
K80_incid,18,30,4,18,13
K80_incid,18,30,6,18,14
K80_incid,18,30,8,18,14
K80_incid,18,30,10,17,13
K80_incid,18,30,12,15,11
K80_incid,18,30,14,15,11
K80_incid,18,30,16,15,11
K80_incid,18,30,18,15,11
K80_incid,18,30,20,15,11
K80_incid,18,35,2,15,13
K80_incid,18,35,4,15,13
K80_incid,18,35,6,15,13
K80_incid,18,35,8,15,13
K80_incid,18,35,10,15,13
K80_incid,18,35,12,15,13
K80_incid,18,35,14,15,13
K80_incid,18,35,16,15,13
K80_incid,18,35,18,15,13
K80_incid,18,35,20,15,13
K80_incid,18,40,2,9,8
K80_incid,18,40,4,9,8
K80_incid,18,40,6,9,8
K80_incid,18,40,8,9,8
K80_incid,18,40,10,9,8
K80_incid,18,40,12,9,8
K80_incid,18,40,14,9,8
K80_incid,18,40,16,9,8
K80_incid,18,40,18,9,8
K80_incid,18,40,20,9,8
K80_incid,19,5,2,18,10
K80_incid,19,5,4,18,10
K80_incid,19,5,6,16,10
K80_incid,19,5,8,16,10
K80_incid,19,5,10,16,10
K80_incid,19,5,12,16,10
K80_incid,19,5,14,16,10
K80_incid,19,5,16,16,10
K80_incid,19,5,18,16,10
K80_incid,19,5,20,16,10
K80_incid,19,10,2,20,13
K80_incid,19,10,4,17,10
K80_incid,19,10,6,14,10
K80_incid,19,10,8,14,10
K80_incid,19,10,10,14,10
K80_incid,19,10,12,14,10
K80_incid,19,10,14,17,13
K80_incid,19,10,16,14,10
K80_incid,19,10,18,14,10
K80_incid,19,10,20,14,10
K80_incid,19,15,2,13,10
K80_incid,19,15,4,13,10
K80_incid,19,15,6,13,10
K80_incid,19,15,8,13,10
K80_incid,19,15,10,13,10
K80_incid,19,15,12,13,10
K80_incid,19,15,14,13,10
K80_incid,19,15,16,13,10
K80_incid,19,15,18,13,10
K80_incid,19,15,20,13,10
K80_incid,19,20,2,16,13
K80_incid,19,20,4,16,13
K80_incid,19,20,6,13,10
K80_incid,19,20,8,13,10
K80_incid,19,20,10,13,10
K80_incid,19,20,12,13,10
K80_incid,19,20,14,13,10
K80_incid,19,20,16,13,10
K80_incid,19,20,18,13,10
K80_incid,19,20,20,13,10
K80_incid,19,25,2,12,10
K80_incid,19,25,4,12,10
K80_incid,19,25,6,12,10
K80_incid,19,25,8,12,10
K80_incid,19,25,10,12,10
K80_incid,19,25,12,12,10
K80_incid,19,25,14,12,10
K80_incid,19,25,16,12,10
K80_incid,19,25,18,12,10
K80_incid,19,25,20,12,10
K80_incid,19,30,2,12,10
K80_incid,19,30,4,12,10
K80_incid,19,30,6,12,10
K80_incid,19,30,8,12,10
K80_incid,19,30,10,12,10
K80_incid,19,30,12,12,10
K80_incid,19,30,14,12,10
K80_incid,19,30,16,12,10
K80_incid,19,30,18,12,10
K80_incid,19,30,20,12,10
K80_incid,19,35,2,11,10
K80_incid,19,35,4,11,10
K80_incid,19,35,6,11,10
K80_incid,19,35,8,11,10
K80_incid,19,35,10,11,10
K80_incid,19,35,12,11,10
K80_incid,19,35,14,11,10
K80_incid,19,35,16,11,10
K80_incid,19,35,18,11,10
K80_incid,19,35,20,11,10
K80_incid,19,40,2,9,9
K80_incid,19,40,4,9,9
K80_incid,19,40,6,9,9
K80_incid,19,40,8,9,9
K80_incid,19,40,10,9,9
K80_incid,19,40,12,9,9
K80_incid,19,40,14,9,9
K80_incid,19,40,16,9,9
K80_incid,19,40,18,9,9
K80_incid,19,40,20,9,9
K80_incid,20,5,2,40,22
K80_incid,20,5,4,30,13
K80_incid,20,5,6,27,13
K80_incid,20,5,8,25,13
K80_incid,20,5,10,23,10
K80_incid,20,5,12,24,10
K80_incid,20,5,14,22,10
K80_incid,20,5,16,21,10
K80_incid,20,5,18,22,9
K80_incid,20,5,20,18,9
K80_incid,20,10,2,37,27
K80_incid,20,10,4,33,24
K80_incid,20,10,6,25,14
K80_incid,20,10,8,28,18
K80_incid,20,10,10,25,14
K80_incid,20,10,12,21,10
K80_incid,20,10,14,24,13
K80_incid,20,10,16,20,10
K80_incid,20,10,18,19,10
K80_incid,20,10,20,20,10
K80_incid,20,15,2,34,22
K80_incid,20,15,4,31,19
K80_incid,20,15,6,26,19
K80_incid,20,15,8,27,13
K80_incid,20,15,10,20,10
K80_incid,20,15,12,25,18
K80_incid,20,15,14,19,10
K80_incid,20,15,16,21,10
K80_incid,20,15,18,21,10
K80_incid,20,15,20,20,10
K80_incid,20,20,2,32,27
K80_incid,20,20,4,22,15
K80_incid,20,20,6,28,21
K80_incid,20,20,8,21,14
K80_incid,20,20,10,21,14
K80_incid,20,20,12,16,10
K80_incid,20,20,14,17,10
K80_incid,20,20,16,17,10
K80_incid,20,20,18,20,13
K80_incid,20,20,20,17,10
K80_incid,20,25,2,31,22
K80_incid,20,25,4,24,13
K80_incid,20,25,6,23,12
K80_incid,20,25,8,20,10
K80_incid,20,25,10,17,10
K80_incid,20,25,12,17,10
K80_incid,20,25,14,18,11
K80_incid,20,25,16,18,9
K80_incid,20,25,18,14,9
K80_incid,20,25,20,14,9
K80_incid,20,30,2,24,18
K80_incid,20,30,4,24,17
K80_incid,20,30,6,20,14
K80_incid,20,30,8,22,17
K80_incid,20,30,10,19,14
K80_incid,20,30,12,15,10
K80_incid,20,30,14,14,10
K80_incid,20,30,16,14,10
K80_incid,20,30,18,14,10
K80_incid,20,30,20,14,10
K80_incid,20,35,2,18,11
K80_incid,20,35,4,16,11
K80_incid,20,35,6,17,10
K80_incid,20,35,8,15,10
K80_incid,20,35,10,15,10
K80_incid,20,35,12,15,10
K80_incid,20,35,14,15,10
K80_incid,20,35,16,15,10
K80_incid,20,35,18,15,10
K80_incid,20,35,20,15,10
K80_incid,20,40,2,12,7
K80_incid,20,40,4,11,7
K80_incid,20,40,6,11,7
K80_incid,20,40,8,11,7
K80_incid,20,40,10,11,7
K80_incid,20,40,12,11,7
K80_incid,20,40,14,11,7
K80_incid,20,40,16,11,7
K80_incid,20,40,18,11,7
K80_incid,20,40,20,11,7
K90_incid,1,5,2,36,29
K90_incid,1,5,4,32,23
K90_incid,1,5,6,26,19
K90_incid,1,5,8,29,18
K90_incid,1,5,10,26,17
K90_incid,1,5,12,22,16
K90_incid,1,5,14,26,18
K90_incid,1,5,16,24,16
K90_incid,1,5,18,20,12
K90_incid,1,5,20,20,12
K90_incid,1,10,2,35,23
K90_incid,1,10,4,28,19
K90_incid,1,10,6,26,17
K90_incid,1,10,8,26,17
K90_incid,1,10,10,26,15
K90_incid,1,10,12,26,17
K90_incid,1,10,14,21,13
K90_incid,1,10,16,20,12
K90_incid,1,10,18,21,13
K90_incid,1,10,20,24,15
K90_incid,1,15,2,30,29
K90_incid,1,15,4,27,22
K90_incid,1,15,6,26,20
K90_incid,1,15,8,25,19
K90_incid,1,15,10,23,17
K90_incid,1,15,12,20,15
K90_incid,1,15,14,19,14
K90_incid,1,15,16,23,17
K90_incid,1,15,18,23,17
K90_incid,1,15,20,22,16
K90_incid,1,20,2,30,23
K90_incid,1,20,4,29,22
K90_incid,1,20,6,26,17
K90_incid,1,20,8,26,18
K90_incid,1,20,10,23,15
K90_incid,1,20,12,25,17
K90_incid,1,20,14,25,17
K90_incid,1,20,16,25,18
K90_incid,1,20,18,19,13
K90_incid,1,20,20,18,12
K90_incid,1,25,2,29,25
K90_incid,1,25,4,25,20
K90_incid,1,25,6,26,20
K90_incid,1,25,8,23,17
K90_incid,1,25,10,22,16
K90_incid,1,25,12,21,16
K90_incid,1,25,14,19,14
K90_incid,1,25,16,17,12
K90_incid,1,25,18,17,12
K90_incid,1,25,20,17,12
K90_incid,1,30,2,26,23
K90_incid,1,30,4,23,19
K90_incid,1,30,6,23,19
K90_incid,1,30,8,20,16
K90_incid,1,30,10,19,15
K90_incid,1,30,12,19,15
K90_incid,1,30,14,19,15
K90_incid,1,30,16,19,15
K90_incid,1,30,18,19,15
K90_incid,1,30,20,19,15
K90_incid,1,35,2,20,18
K90_incid,1,35,4,18,16
K90_incid,1,35,6,16,14
K90_incid,1,35,8,16,14
K90_incid,1,35,10,16,14
K90_incid,1,35,12,16,14
K90_incid,1,35,14,16,14
K90_incid,1,35,16,16,14
K90_incid,1,35,18,16,14
K90_incid,1,35,20,16,14
K90_incid,1,40,2,2,2
K90_incid,1,40,4,2,2
K90_incid,1,40,6,2,2
K90_incid,1,40,8,2,2
K90_incid,1,40,10,2,2
K90_incid,1,40,12,2,2
K90_incid,1,40,14,2,2
K90_incid,1,40,16,2,2
K90_incid,1,40,18,2,2
K90_incid,1,40,20,2,2
K90_incid,2,5,2,27,21
K90_incid,2,5,4,26,19
K90_incid,2,5,6,22,17
K90_incid,2,5,8,19,13
K90_incid,2,5,10,22,17
K90_incid,2,5,12,21,15
K90_incid,2,5,14,18,13
K90_incid,2,5,16,17,12
K90_incid,2,5,18,19,14
K90_incid,2,5,20,18,13
K90_incid,2,10,2,26,20
K90_incid,2,10,4,23,20
K90_incid,2,10,6,22,17
K90_incid,2,10,8,20,16
K90_incid,2,10,10,18,13
K90_incid,2,10,12,21,17
K90_incid,2,10,14,17,12
K90_incid,2,10,16,18,13
K90_incid,2,10,18,18,13
K90_incid,2,10,20,18,13
K90_incid,2,15,2,26,21
K90_incid,2,15,4,20,16
K90_incid,2,15,6,19,14
K90_incid,2,15,8,19,15
K90_incid,2,15,10,22,17
K90_incid,2,15,12,18,13
K90_incid,2,15,14,18,13
K90_incid,2,15,16,18,13
K90_incid,2,15,18,18,13
K90_incid,2,15,20,18,13
K90_incid,2,20,2,21,20
K90_incid,2,20,4,16,15
K90_incid,2,20,6,16,16
K90_incid,2,20,8,15,13
K90_incid,2,20,10,15,13
K90_incid,2,20,12,15,13
K90_incid,2,20,14,15,13
K90_incid,2,20,16,15,13
K90_incid,2,20,18,13,11
K90_incid,2,20,20,13,11
K90_incid,2,25,2,21,19
K90_incid,2,25,4,21,19
K90_incid,2,25,6,19,17
K90_incid,2,25,8,21,19
K90_incid,2,25,10,19,17
K90_incid,2,25,12,16,14
K90_incid,2,25,14,15,13
K90_incid,2,25,16,17,15
K90_incid,2,25,18,15,13
K90_incid,2,25,20,15,13
K90_incid,2,30,2,14,13
K90_incid,2,30,4,14,13
K90_incid,2,30,6,14,13
K90_incid,2,30,8,14,13
K90_incid,2,30,10,14,13
K90_incid,2,30,12,14,13
K90_incid,2,30,14,14,13
K90_incid,2,30,16,14,13
K90_incid,2,30,18,14,13
K90_incid,2,30,20,14,13
K90_incid,2,35,2,15,15
K90_incid,2,35,4,13,13
K90_incid,2,35,6,15,15
K90_incid,2,35,8,13,13
K90_incid,2,35,10,13,13
K90_incid,2,35,12,13,13
K90_incid,2,35,14,13,13
K90_incid,2,35,16,13,13
K90_incid,2,35,18,13,13
K90_incid,2,35,20,13,13
K90_incid,2,40,2,1,1
K90_incid,2,40,4,1,1
K90_incid,2,40,6,1,1
K90_incid,2,40,8,1,1
K90_incid,2,40,10,1,1
K90_incid,2,40,12,1,1
K90_incid,2,40,14,1,1
K90_incid,2,40,16,1,1
K90_incid,2,40,18,1,1
K90_incid,2,40,20,1,1
K90_incid,3,5,2,27,17
K90_incid,3,5,4,26,17
K90_incid,3,5,6,26,17
K90_incid,3,5,8,26,17
K90_incid,3,5,10,26,17
K90_incid,3,5,12,24,16
K90_incid,3,5,14,25,17
K90_incid,3,5,16,25,17
K90_incid,3,5,18,22,14
K90_incid,3,5,20,23,15
K90_incid,3,10,2,24,17
K90_incid,3,10,4,23,17
K90_incid,3,10,6,24,17
K90_incid,3,10,8,23,17
K90_incid,3,10,10,22,16
K90_incid,3,10,12,23,17
K90_incid,3,10,14,22,16
K90_incid,3,10,16,21,15
K90_incid,3,10,18,21,15
K90_incid,3,10,20,22,16
K90_incid,3,15,2,25,17
K90_incid,3,15,4,24,17
K90_incid,3,15,6,24,17
K90_incid,3,15,8,24,17
K90_incid,3,15,10,24,17
K90_incid,3,15,12,23,16
K90_incid,3,15,14,23,16
K90_incid,3,15,16,23,16
K90_incid,3,15,18,24,17
K90_incid,3,15,20,24,17
K90_incid,3,20,2,20,17
K90_incid,3,20,4,20,17
K90_incid,3,20,6,20,17
K90_incid,3,20,8,20,17
K90_incid,3,20,10,19,16
K90_incid,3,20,12,19,16
K90_incid,3,20,14,20,17
K90_incid,3,20,16,20,17
K90_incid,3,20,18,19,16
K90_incid,3,20,20,17,14
K90_incid,3,25,2,20,17
K90_incid,3,25,4,20,17
K90_incid,3,25,6,19,17
K90_incid,3,25,8,19,17
K90_incid,3,25,10,19,17
K90_incid,3,25,12,19,17
K90_incid,3,25,14,18,16
K90_incid,3,25,16,17,15
K90_incid,3,25,18,17,15
K90_incid,3,25,20,17,15
K90_incid,3,30,2,19,17
K90_incid,3,30,4,19,17
K90_incid,3,30,6,19,17
K90_incid,3,30,8,19,17
K90_incid,3,30,10,18,16
K90_incid,3,30,12,18,16
K90_incid,3,30,14,18,16
K90_incid,3,30,16,18,16
K90_incid,3,30,18,18,16
K90_incid,3,30,20,18,16
K90_incid,3,35,2,18,17
K90_incid,3,35,4,18,17
K90_incid,3,35,6,18,17
K90_incid,3,35,8,18,17
K90_incid,3,35,10,18,17
K90_incid,3,35,12,18,17
K90_incid,3,35,14,18,17
K90_incid,3,35,16,18,17
K90_incid,3,35,18,18,17
K90_incid,3,35,20,18,17
K90_incid,3,40,2,1,1
K90_incid,3,40,4,1,1
K90_incid,3,40,6,1,1
K90_incid,3,40,8,1,1
K90_incid,3,40,10,1,1
K90_incid,3,40,12,1,1
K90_incid,3,40,14,1,1
K90_incid,3,40,16,1,1
K90_incid,3,40,18,1,1
K90_incid,3,40,20,1,1
K90_incid,4,5,2,29,19
K90_incid,4,5,4,28,18
K90_incid,4,5,6,27,17
K90_incid,4,5,8,28,19
K90_incid,4,5,10,25,16
K90_incid,4,5,12,25,15
K90_incid,4,5,14,24,15
K90_incid,4,5,16,25,16
K90_incid,4,5,18,24,15
K90_incid,4,5,20,24,15
K90_incid,4,10,2,43,30
K90_incid,4,10,4,33,21
K90_incid,4,10,6,31,19
K90_incid,4,10,8,32,21
K90_incid,4,10,10,31,21
K90_incid,4,10,12,30,19
K90_incid,4,10,14,30,19
K90_incid,4,10,16,30,19
K90_incid,4,10,18,31,20
K90_incid,4,10,20,31,20
K90_incid,4,15,2,25,17
K90_incid,4,15,4,22,15
K90_incid,4,15,6,21,15
K90_incid,4,15,8,23,16
K90_incid,4,15,10,22,15
K90_incid,4,15,12,21,14
K90_incid,4,15,14,21,14
K90_incid,4,15,16,21,14
K90_incid,4,15,18,21,14
K90_incid,4,15,20,20,14
K90_incid,4,20,2,23,17
K90_incid,4,20,4,22,16
K90_incid,4,20,6,23,17
K90_incid,4,20,8,22,16
K90_incid,4,20,10,21,16
K90_incid,4,20,12,21,15
K90_incid,4,20,14,21,15
K90_incid,4,20,16,21,15
K90_incid,4,20,18,21,15
K90_incid,4,20,20,21,15
K90_incid,4,25,2,21,17
K90_incid,4,25,4,21,17
K90_incid,4,25,6,19,15
K90_incid,4,25,8,18,14
K90_incid,4,25,10,18,14
K90_incid,4,25,12,19,15
K90_incid,4,25,14,18,14
K90_incid,4,25,16,18,14
K90_incid,4,25,18,18,14
K90_incid,4,25,20,18,14
K90_incid,4,30,2,17,16
K90_incid,4,30,4,17,16
K90_incid,4,30,6,16,14
K90_incid,4,30,8,17,15
K90_incid,4,30,10,17,15
K90_incid,4,30,12,17,15
K90_incid,4,30,14,17,15
K90_incid,4,30,16,17,15
K90_incid,4,30,18,17,15
K90_incid,4,30,20,17,15
K90_incid,4,35,2,17,16
K90_incid,4,35,4,16,15
K90_incid,4,35,6,16,15
K90_incid,4,35,8,16,15
K90_incid,4,35,10,16,15
K90_incid,4,35,12,16,15
K90_incid,4,35,14,16,15
K90_incid,4,35,16,16,15
K90_incid,4,35,18,16,15
K90_incid,4,35,20,16,15
K90_incid,4,40,2,0,0
K90_incid,4,40,4,0,0
K90_incid,4,40,6,0,0
K90_incid,4,40,8,0,0
K90_incid,4,40,10,0,0
K90_incid,4,40,12,0,0
K90_incid,4,40,14,0,0
K90_incid,4,40,16,0,0
K90_incid,4,40,18,0,0
K90_incid,4,40,20,0,0
K90_incid,5,5,2,26,11
K90_incid,5,5,4,26,11
K90_incid,5,5,6,24,11
K90_incid,5,5,8,24,11
K90_incid,5,5,10,22,11
K90_incid,5,5,12,21,10
K90_incid,5,5,14,21,10
K90_incid,5,5,16,22,11
K90_incid,5,5,18,17,9
K90_incid,5,5,20,17,9
K90_incid,5,10,2,25,11
K90_incid,5,10,4,21,11
K90_incid,5,10,6,20,10
K90_incid,5,10,8,20,10
K90_incid,5,10,10,20,10
K90_incid,5,10,12,20,10
K90_incid,5,10,14,19,10
K90_incid,5,10,16,17,9
K90_incid,5,10,18,17,9
K90_incid,5,10,20,19,10
K90_incid,5,15,2,23,11
K90_incid,5,15,4,19,11
K90_incid,5,15,6,18,10
K90_incid,5,15,8,17,10
K90_incid,5,15,10,19,11
K90_incid,5,15,12,15,9
K90_incid,5,15,14,18,10
K90_incid,5,15,16,17,10
K90_incid,5,15,18,18,10
K90_incid,5,15,20,19,11
K90_incid,5,20,2,22,11
K90_incid,5,20,4,19,11
K90_incid,5,20,6,18,11
K90_incid,5,20,8,19,11
K90_incid,5,20,10,17,10
K90_incid,5,20,12,17,10
K90_incid,5,20,14,18,10
K90_incid,5,20,16,19,11
K90_incid,5,20,18,17,10
K90_incid,5,20,20,15,9
K90_incid,5,25,2,21,11
K90_incid,5,25,4,21,11
K90_incid,5,25,6,17,11
K90_incid,5,25,8,16,10
K90_incid,5,25,10,17,11
K90_incid,5,25,12,17,11
K90_incid,5,25,14,13,9
K90_incid,5,25,16,13,9
K90_incid,5,25,18,13,9
K90_incid,5,25,20,13,9
K90_incid,5,30,2,19,11
K90_incid,5,30,4,16,11
K90_incid,5,30,6,16,11
K90_incid,5,30,8,15,11
K90_incid,5,30,10,14,10
K90_incid,5,30,12,14,10
K90_incid,5,30,14,14,10
K90_incid,5,30,16,14,10
K90_incid,5,30,18,14,10
K90_incid,5,30,20,14,10
K90_incid,5,35,2,16,11
K90_incid,5,35,4,16,11
K90_incid,5,35,6,16,11
K90_incid,5,35,8,16,11
K90_incid,5,35,10,16,11
K90_incid,5,35,12,16,11
K90_incid,5,35,14,16,11
K90_incid,5,35,16,16,11
K90_incid,5,35,18,16,11
K90_incid,5,35,20,16,11
K90_incid,5,40,2,0,0
K90_incid,5,40,4,0,0
K90_incid,5,40,6,0,0
K90_incid,5,40,8,0,0
K90_incid,5,40,10,0,0
K90_incid,5,40,12,0,0
K90_incid,5,40,14,0,0
K90_incid,5,40,16,0,0
K90_incid,5,40,18,0,0
K90_incid,5,40,20,0,0
K90_incid,6,5,2,27,21
K90_incid,6,5,4,24,17
K90_incid,6,5,6,23,14
K90_incid,6,5,8,23,14
K90_incid,6,5,10,20,14
K90_incid,6,5,12,18,11
K90_incid,6,5,14,18,11
K90_incid,6,5,16,19,12
K90_incid,6,5,18,17,10
K90_incid,6,5,20,17,10
K90_incid,6,10,2,35,24
K90_incid,6,10,4,26,18
K90_incid,6,10,6,28,17
K90_incid,6,10,8,20,12
K90_incid,6,10,10,19,11
K90_incid,6,10,12,22,14
K90_incid,6,10,14,19,11
K90_incid,6,10,16,18,10
K90_incid,6,10,18,19,11
K90_incid,6,10,20,19,11
K90_incid,6,15,2,26,21
K90_incid,6,15,4,23,16
K90_incid,6,15,6,19,12
K90_incid,6,15,8,20,12
K90_incid,6,15,10,19,14
K90_incid,6,15,12,17,10
K90_incid,6,15,14,19,12
K90_incid,6,15,16,18,11
K90_incid,6,15,18,18,11
K90_incid,6,15,20,18,11
K90_incid,6,20,2,30,24
K90_incid,6,20,4,29,18
K90_incid,6,20,6,19,15
K90_incid,6,20,8,24,16
K90_incid,6,20,10,15,11
K90_incid,6,20,12,17,13
K90_incid,6,20,14,15,11
K90_incid,6,20,16,17,11
K90_incid,6,20,18,14,10
K90_incid,6,20,20,13,9
K90_incid,6,25,2,20,20
K90_incid,6,25,4,19,17
K90_incid,6,25,6,18,18
K90_incid,6,25,8,15,14
K90_incid,6,25,10,15,14
K90_incid,6,25,12,16,15
K90_incid,6,25,14,13,10
K90_incid,6,25,16,13,10
K90_incid,6,25,18,14,11
K90_incid,6,25,20,13,10
K90_incid,6,30,2,21,15
K90_incid,6,30,4,17,13
K90_incid,6,30,6,18,12
K90_incid,6,30,8,15,12
K90_incid,6,30,10,14,11
K90_incid,6,30,12,14,11
K90_incid,6,30,14,16,13
K90_incid,6,30,16,14,11
K90_incid,6,30,18,14,11
K90_incid,6,30,20,14,11
K90_incid,6,35,2,15,13
K90_incid,6,35,4,14,12
K90_incid,6,35,6,13,11
K90_incid,6,35,8,14,12
K90_incid,6,35,10,13,11
K90_incid,6,35,12,13,11
K90_incid,6,35,14,13,11
K90_incid,6,35,16,13,11
K90_incid,6,35,18,13,11
K90_incid,6,35,20,13,11
K90_incid,6,40,2,3,3
K90_incid,6,40,4,3,3
K90_incid,6,40,6,1,1
K90_incid,6,40,8,1,1
K90_incid,6,40,10,1,1
K90_incid,6,40,12,1,1
K90_incid,6,40,14,1,1
K90_incid,6,40,16,1,1
K90_incid,6,40,18,1,1
K90_incid,6,40,20,1,1
K90_incid,7,5,2,40,27
K90_incid,7,5,4,30,21
K90_incid,7,5,6,30,21
K90_incid,7,5,8,28,19
K90_incid,7,5,10,26,15
K90_incid,7,5,12,24,16
K90_incid,7,5,14,23,14
K90_incid,7,5,16,23,14
K90_incid,7,5,18,21,12
K90_incid,7,5,20,20,11
K90_incid,7,10,2,32,20
K90_incid,7,10,4,28,18
K90_incid,7,10,6,24,16
K90_incid,7,10,8,26,16
K90_incid,7,10,10,22,14
K90_incid,7,10,12,22,14
K90_incid,7,10,14,22,14
K90_incid,7,10,16,23,13
K90_incid,7,10,18,21,13
K90_incid,7,10,20,21,14
K90_incid,7,15,2,38,27
K90_incid,7,15,4,31,20
K90_incid,7,15,6,28,18
K90_incid,7,15,8,25,15
K90_incid,7,15,10,25,15
K90_incid,7,15,12,25,15
K90_incid,7,15,14,25,16
K90_incid,7,15,16,22,13
K90_incid,7,15,18,23,14
K90_incid,7,15,20,23,14
K90_incid,7,20,2,28,20
K90_incid,7,20,4,23,16
K90_incid,7,20,6,24,15
K90_incid,7,20,8,23,16
K90_incid,7,20,10,21,14
K90_incid,7,20,12,20,13
K90_incid,7,20,14,21,14
K90_incid,7,20,16,21,14
K90_incid,7,20,18,20,13
K90_incid,7,20,20,17,10
K90_incid,7,25,2,33,25
K90_incid,7,25,4,27,21
K90_incid,7,25,6,23,15
K90_incid,7,25,8,22,15
K90_incid,7,25,10,22,15
K90_incid,7,25,12,22,15
K90_incid,7,25,14,18,11
K90_incid,7,25,16,18,11
K90_incid,7,25,18,18,11
K90_incid,7,25,20,18,11
K90_incid,7,30,2,21,18
K90_incid,7,30,4,19,16
K90_incid,7,30,6,19,16
K90_incid,7,30,8,18,15
K90_incid,7,30,10,18,14
K90_incid,7,30,12,18,14
K90_incid,7,30,14,18,14
K90_incid,7,30,16,18,14
K90_incid,7,30,18,18,14
K90_incid,7,30,20,18,14
K90_incid,7,35,2,18,15
K90_incid,7,35,4,17,14
K90_incid,7,35,6,17,14
K90_incid,7,35,8,17,14
K90_incid,7,35,10,17,14
K90_incid,7,35,12,17,14
K90_incid,7,35,14,17,14
K90_incid,7,35,16,17,14
K90_incid,7,35,18,17,14
K90_incid,7,35,20,17,14
K90_incid,7,40,2,0,0
K90_incid,7,40,4,0,0
K90_incid,7,40,6,0,0
K90_incid,7,40,8,0,0
K90_incid,7,40,10,0,0
K90_incid,7,40,12,0,0
K90_incid,7,40,14,0,0
K90_incid,7,40,16,0,0
K90_incid,7,40,18,0,0
K90_incid,7,40,20,0,0
K90_incid,8,5,2,29,16
K90_incid,8,5,4,25,14
K90_incid,8,5,6,24,13
K90_incid,8,5,8,23,12
K90_incid,8,5,10,23,12
K90_incid,8,5,12,19,11
K90_incid,8,5,14,21,12
K90_incid,8,5,16,23,12
K90_incid,8,5,18,19,11
K90_incid,8,5,20,19,11
K90_incid,8,10,2,25,15
K90_incid,8,10,4,18,12
K90_incid,8,10,6,18,12
K90_incid,8,10,8,18,12
K90_incid,8,10,10,18,13
K90_incid,8,10,12,18,12
K90_incid,8,10,14,16,11
K90_incid,8,10,16,16,11
K90_incid,8,10,18,16,11
K90_incid,8,10,20,16,11
K90_incid,8,15,2,21,11
K90_incid,8,15,4,19,11
K90_incid,8,15,6,17,11
K90_incid,8,15,8,15,10
K90_incid,8,15,10,19,11
K90_incid,8,15,12,15,10
K90_incid,8,15,14,15,10
K90_incid,8,15,16,15,10
K90_incid,8,15,18,17,11
K90_incid,8,15,20,19,11
K90_incid,8,20,2,24,14
K90_incid,8,20,4,24,14
K90_incid,8,20,6,22,14
K90_incid,8,20,8,22,14
K90_incid,8,20,10,17,12
K90_incid,8,20,12,22,14
K90_incid,8,20,14,19,13
K90_incid,8,20,16,22,13
K90_incid,8,20,18,17,12
K90_incid,8,20,20,17,12
K90_incid,8,25,2,20,11
K90_incid,8,25,4,18,11
K90_incid,8,25,6,18,11
K90_incid,8,25,8,16,11
K90_incid,8,25,10,18,11
K90_incid,8,25,12,18,11
K90_incid,8,25,14,14,10
K90_incid,8,25,16,14,10
K90_incid,8,25,18,14,10
K90_incid,8,25,20,14,10
K90_incid,8,30,2,20,11
K90_incid,8,30,4,16,11
K90_incid,8,30,6,18,11
K90_incid,8,30,8,14,10
K90_incid,8,30,10,14,10
K90_incid,8,30,12,14,10
K90_incid,8,30,14,14,10
K90_incid,8,30,16,14,10
K90_incid,8,30,18,14,10
K90_incid,8,30,20,14,10
K90_incid,8,35,2,19,11
K90_incid,8,35,4,17,11
K90_incid,8,35,6,17,11
K90_incid,8,35,8,17,11
K90_incid,8,35,10,17,11
K90_incid,8,35,12,17,11
K90_incid,8,35,14,17,11
K90_incid,8,35,16,17,11
K90_incid,8,35,18,17,11
K90_incid,8,35,20,17,11
K90_incid,8,40,2,1,0
K90_incid,8,40,4,1,0
K90_incid,8,40,6,1,0
K90_incid,8,40,8,1,0
K90_incid,8,40,10,1,0
K90_incid,8,40,12,1,0
K90_incid,8,40,14,1,0
K90_incid,8,40,16,1,0
K90_incid,8,40,18,1,0
K90_incid,8,40,20,1,0
K90_incid,9,5,2,26,18
K90_incid,9,5,4,22,16
K90_incid,9,5,6,20,15
K90_incid,9,5,8,18,14
K90_incid,9,5,10,18,14
K90_incid,9,5,12,17,13
K90_incid,9,5,14,17,12
K90_incid,9,5,16,17,12
K90_incid,9,5,18,16,11
K90_incid,9,5,20,17,12
K90_incid,9,10,2,30,22
K90_incid,9,10,4,25,19
K90_incid,9,10,6,22,16
K90_incid,9,10,8,22,17
K90_incid,9,10,10,21,16
K90_incid,9,10,12,19,13
K90_incid,9,10,14,19,14
K90_incid,9,10,16,21,16
K90_incid,9,10,18,16,12
K90_incid,9,10,20,17,13
K90_incid,9,15,2,25,18
